part_num,part_name,part_cat_id,year_from,year_to,part_url,part_img_url,prints,molds,alternates,print_of,external_ids.BrickLink,external_ids.BrickOwl,external_ids.Brickset,external_ids.LDraw,external_ids.LEGO,external_ids.Peeron,category_name,dim1,dim2,dim3,bracket_info
4593,Lever Small,32,2001,2024,https://rebrickable.com/parts/4593/lever-small/,https://cdn.rebrickable.com/media/parts/ldraw/19/4593.png,[],[],[],,['4593'],['306178'],,['4593'],,,"Bars, Ladders and Fences",,,,
3794a,Plate Special 1 x 2 with 1 Stud without Groove (Jumper),9,1978,2014,https://rebrickable.com/parts/3794a/plate-special-1-x-2-with-1-stud-without-groove-jumper/,https://cdn.rebrickable.com/media/parts/ldraw/0/3794a.png,[],"['15573', '3794b']",[],,['3794a'],['232955'],['3794'],['3794a'],['3794'],['3794'],Plates Special,1,2,,
2540,Plate Special 1 x 2 Side Handle [Free Ends],9,1989,2025,https://rebrickable.com/parts/2540/plate-special-1-x-2-side-handle-free-ends/,https://cdn.rebrickable.com/media/parts/elements/254026.jpg,[],[],[],,['2540'],['916041'],['2540'],['2540'],['2540'],,Plates Special,1,2,,Free Ends
2431,Tile 1 x 4 with Groove,19,1987,2025,https://rebrickable.com/parts/2431/tile-1-x-4-with-groove/,https://cdn.rebrickable.com/media/parts/elements/243126.jpg,"['2431pr0017', '2431pr0028', '2431pr0158', '2431pr0156', '2431pr0077', '2431pr0081', '2431pr0115', '2431pr0018', '2431pr0424', '2431pr0425', '2431pr0040', '2431pr0036', '2431pr0015', '2431pr0029', '2431pr0142', '2431pr0021', '2431pr0116', '2431pr0027', '2431pr0013', '2431pr0152', '2431pr0060', '2431pr0043', '2431pr0032', '2431pr0039', '2431pr0083', '2431pr0041', '2431pr0042', '2431pr0076', '2431pr0131', '2431pr0034', '2431pr0141', '2431pr0064', '2431pr0061', '2431pr9993', '2431pr0192', '2431pr0024', '2431pr0019', '2431pr0084', '2431pr0122', '2431pr0001', '2431pr0046', '2431pr0005', '2431pr0037', '2431pr0133', '2431pr0128', '2431pr0160', '2431pr0014', '2431pr0159', '2431pr0148', '2431pr0093', '2431pr0050', '2431pr0056', '2431pr0066', '2431pr0055', '2431pr0070', '2431pr0054', '2431pr0003', '2431pr0121', '2431pr9997', '2431pr0125', '2431pr9998', '2431pr0104', '2431pr0103', '2431pr0117', '2431pr0105', '2431pr0118', '2431pr0205', '2431pr0134', '2431pr0135', '2431pr0094', '2431pr0130', '2431pr0096', '2431pr0132', '2431pr0095', '2431pr0200', '2431pr0202', '2431pr0092', '2431pr0098', '2431pr0099', '2431pr0100', '2431pr0102', '2431pr0101', '2431pr0006', '2431pr0140', '2431pr9999', '2431pr0146', '2431pr0138', '2431pr0136', '2431pr0137', '2431pr0139', '2431pr0151', '2431pr0201', '2431pr0147', '2431pr0143', '2431pr0144', '2431pr0145', '2431pr0154', '2431pr0153', '2431pr0166', '2431pr0164', '2431pr0168', '2431pr0167', '2431pr0165', '2431pr0174', '2431pr0179', '2431pr0157', '2431pr0173', '2431pr0177', '2431pr9995', '2431pr9994', '2431pr0178', '2431pr0204', '2431pr0172', '2431pr0180', '2431pr0193', '2431pr0181', '2431pr0182', '2431pr0184', '2431pr0196', '2431pr9976', '2431pr0228', '2431pr0124', '2431pr0007', '2431pr0170', '2431pr0123', '2431pr0155', '2431pr0088', '2431pr0090', '2431pr0171', '2431pr0004', '2431pr0002', '2431pr0199', '2431pr0059', '2431pr0045', '2431pr0053', '2431pr0063', '2431pr0057', '2431pr0079', '2431pr0023', '2431pr0038', '2431pr0065', '2431pr0062', '2431pr0075', '2431pr0025', '2431pr0186', '2431pr0068', '2431pr0031', '2431pr0020', '2431pr0035', '2431pr0078', '2431pr0049', '2431pr0069', '2431pr0190', '2431pr0058', '2431pr0033', '2431pr0080', '2431pr0150', '2431pr0149', '2431pr0067', '2431pr0052', '2431pr0048', '2431pr0026', '2431pr0047', '2431pr0009', '2431pr0010', '2431pr0011', '2431pr0012', '2431pr0044', '2431pr0162', '2431pr0051', '2431pr0227', '2431pr0129', '2431pr0198', '2431pr0194', '2431pr9992', '2431pr0203', '2431pr0207', '2431pr0206', '2431pr9991', '2431pr9984', '2431pr9985', '2431pr9986', '2431pr9988', '2431pr9987', '2431pr0220', '2431pr0211', '2431pr0210', '2431pr9979', '2431pr0221', '2431pr9978', '2431pr0222', '2431pr0224', '2431pr0223', '2431pr0225', '2431pr0226', '2431pr0195', '2431pr0185']",[],[],,['2431'],['853045'],"['100687', '112418', '2431', '35371', '75703', '91143']",['2431'],"['100687', '112418', '2431', '35371', '75703', '91143']",['2431b'],Tiles,1,4,,
6019,Plate Special 1 x 1 with Clip Horizontal [Thick U Clip],9,1990,2017,https://rebrickable.com/parts/6019/plate-special-1-x-1-with-clip-horizontal-thick-u-clip/,https://cdn.rebrickable.com/media/parts/elements/601926.jpg,[],['61252'],[],,['6019'],['275147'],['6019'],['6019'],['6019'],,Plates Special,1,1,,Thick U Clip
4595,Brick Special 1 x 2 x 2/3 with Studs on Sides,5,1985,2025,https://rebrickable.com/parts/4595/brick-special-1-x-2-x-23-with-studs-on-sides/,https://cdn.rebrickable.com/media/parts/elements/4190471.jpg,[],[],[],,['4595'],['735967'],['4595'],['4595'],['4595'],,Bricks Special,1,2,2/3,
3024,Plate 1 x 1,14,1962,2025,https://rebrickable.com/parts/3024/plate-1-x-1/,https://cdn.rebrickable.com/media/parts/elements/302401.jpg,"['3024pr0013', '3024pr0012', '3024pr0001', '3024pr0016', '3024pr0026', '3024pr0038', '3024pr0020', '3024pr0005', '3024pr0021', '3024pr0011', '3024pr0006', '3024pr0009', '3024pr0022', '3024pr0035', '3024pr0029', '3024pr0031', '3024pr0036', '3024pr0039', '3024pr0040', '3024pr0041', '3024pr0008', '3024pr0042', '3024pr0007', '3024pr0003', '3024pr0004', '3024pr0014', '3024pr0024', '3024pr0015', '3024pr0019', '3024pr0018', '3024pr0025', '3024pr0023', '3024pr0027', '3024pr0034']",[],[],,['3024'],['322944'],"['28554', '30008', '3024', '63326']",['3024'],"['28554', '30008', '3024', '63326']",['30008'],Plates,1,1,,
3023,Plate 1 x 2,14,1962,2025,https://rebrickable.com/parts/3023/plate-1-x-2/,https://cdn.rebrickable.com/media/parts/elements/302326.jpg,"['3023pr0005', '3023pr0001', '3023pr0002', '3023pr0003', '3023pr9997', '3023pr0006', '3023pr0004', '3023pr9998', '3023pr0010', '3023pr0009', '3023pr0011']",['3023a'],[],,['3023'],['44980'],"['28653', '3023', '6225']","['28653', '3023b']","['28653', '3023', '6225']",,Plates,1,2,,
43722,Wedge Plate 3 x 2 Right,49,2002,2025,https://rebrickable.com/parts/43722/wedge-plate-3-x-2-right/,https://cdn.rebrickable.com/media/parts/elements/4211791.jpg,"['43722pr0003', '43722pr0001', '43722pr0002']",[],[],,['43722'],['97785'],['43722'],['43722'],['43722'],,Plates Angled,3,2,,
43723,Wedge Plate 3 x 2 Left,49,2002,2025,https://rebrickable.com/parts/43723/wedge-plate-3-x-2-left/,https://cdn.rebrickable.com/media/parts/elements/4211794.jpg,"['43723pr0003', '43723pr0001', '43723pr0002']",[],[],,['43723'],['724978'],['43723'],['43723'],['43723'],,Plates Angled,3,2,,
54384,Wedge Plate 6 x 3 Left,49,2006,2025,https://rebrickable.com/parts/54384/wedge-plate-6-x-3-left/,https://cdn.rebrickable.com/media/parts/elements/4282789.jpg,[],[],[],,['54384'],['682997'],['54384'],['54384'],['54384'],,Plates Angled,6,3,,
41769,Wedge Plate 4 x 2 Right,49,2001,2025,https://rebrickable.com/parts/41769/wedge-plate-4-x-2-right/,https://cdn.rebrickable.com/media/parts/elements/4160869.jpg,[],[],[],,['41769'],['886867'],"['41769', '63330']",['41769'],"['41769', '63330']",,Plates Angled,4,2,,
3070b,Tile 1 x 1 with Groove,19,1976,2025,https://rebrickable.com/parts/3070b/tile-1-x-1-with-groove/,https://cdn.rebrickable.com/media/parts/elements/307001.jpg,"['3070bpr0007', '3070bpr0234', '3070bpr0235', '3070bpr0147', '3070bpr0166', '3070bpr0160', '3070bpr0026', '3070bpr0031', '3070bpr0027', '3070bpr0028', '3070bpr0058', '3070bpr9897', '3070bpr0192', '3070bpr0039', '3070bpr0001', '3070bpr0213', '3070bpr0163', '3070bpr0149', '3070bpr0043', '3070bpr0162', '3070bpr0152', '3070bpr0190', '3070bpr0191', '3070bpr9909', '3070bpr0244', '3070bpr0064', '3070bpr0078', '3070bpr0079', '3070bpr0082', '3070bpr0083', '3070bpr0088', '3070bpr0063', '3070bpr0071', '3070bpr0066', '3070bpr0085', '3070bpr0068', '3070bpr0077', '3070bpr0067', '3070bpr0171', '3070bpr0070', '3070bpr0159', '3070bpr0030', '3070bpr0086', '3070bpr0080', '3070bpr0072', '3070bpr0003', '3070bpr0167', '3070bpr0302', '3070bpr0084', '3070bpr0074', '3070bpr0150', '3070bpr0081', '3070bpr0075', '3070bpr0034', '3070bpr0069', '3070bpr0076', '3070bpr0065', '3070bpr0073', '3070bpr0087', '3070bpr0195', '3070bpr0033', '3070bpr0130', '3070bpr0242', '3070bpr0205', '3070bpr0239', '3070bpr0131', '3070bpr0143', '3070bpr0132', '3070bpr0246', '3070bpr0199', '3070bpr0144', '3070bpr0032', '3070bpr0158', '3070bpr0196', '3070bpr0029', '3070bpr0324', '3070bpr0044', '3070bpr0258', '3070bpr0303', '3070bpr0042', '3070bpr0090', '3070bpr0041', '3070bpr0243', '3070bpr0037', '3070bpr0094', '3070bpr0089', '3070bpr0317', '3070bpr0145', '3070bpr0155', '3070bpr0091', '3070bpr0161', '3070bpr0098', '3070bpr0103', '3070bpr0092', '3070bpr0096', '3070bpr0164', '3070bpr0093', '3070bpr0097', '3070bpr0095', '3070bpr0156', '3070bpr0170', '3070bpr0172', '3070bpr0173', '3070bpr0047', '3070bpr0323', '3070bpr0193', '3070bpr0154', '3070bpr0297', '3070bpr0153', '3070bpr0175', '3070bpr0262', '3070bpr9958', '3070bpr0018', '3070bpr0019', '3070bpr0169', '3070bpr0020', '3070bpr0021', '3070bpr0180', '3070bpr0194', '3070bpr0179', '3070bpr9851', '3070bpr0176', '3070bpr0022', '3070bpr0181', '3070bpr0168', '3070bpr9973', '3070bpr0187', '3070bpr0023', '3070bpr0025', '3070bpr9853', '3070bpr0024', '3070bpr9953', '3070bpr0200', '3070bpr9910', '3070bpr0185', '3070bpr9854', '3070bpr9976', '3070bpr9952', '3070bpr9856', '3070bpr9857', '3070bpr9866', '3070bpr9855', '3070bpr9865', '3070bpr9858', '3070bpr9864', '3070bpr9871', '3070bpr9875', '3070bpr0212', '3070bpr0230', '3070bpr0232', '3070bpr0231', '3070bpr0233', '3070bpr0229', '3070bpr0221', '3070bpr0222', '3070bpr9861', '3070bpr9863', '3070bpr9872', '3070bpr9873', '3070bpr9859', '3070bpr9880', '3070bpr9860', '3070bpr0241', '3070bpr0248', '3070bpr0249', '3070bpr0252', '3070bpr0293', '3070bpr9862', '3070bpr9951', '3070bpr9868', '3070bpr0257', '3070bpr0240', '3070bpr0245', '3070bpr9949', '3070bpr0260', '3070bpr9867', '3070bpr9869', '3070bpr9870', '3070bpr0259', '3070bpr0261', '3070bpr0288', '3070bpr0268', '3070bpr9874', '3070bpr9877', '3070bpr0264', '3070bpr0263', '3070bpr0266', '3070bpr0265', '3070bpr0267', '3070bpr0278', '3070bpr0291', '3070bpr0280', '3070bpr0281', '3070bpr0271', '3070bpr9975', '3070bpr9972', '3070bpr9969', '3070bpr9968', '3070bpr9962', '3070bpr9876', '3070bpr9954', '3070bpr9970', '3070bpr9967', '3070bpr9965', '3070bpr9964', '3070bpr9878', '3070bpr9879', '3070bpr9950', '3070bpr9881', '3070bpr9961', '3070bpr9960', '3070bpr0270', '3070bpr9959', '3070bpr9957', '3070bpr0272', '3070bpr0298', '3070bpr0301', '3070bpr0311', '3070bpr0310', '3070bpr0305', '3070bpr0306', '3070bpr0307', '3070bpr9908', '3070bpr9907', '3070bpr0313', '3070bpr0312', '3070bpr0314', '3070bpr0319', '3070bpr0320', '3070bpr0321', '3070bpr9895', '3070bpr9891', '3070bpr9896', '3070bpr9894', '3070bpr9899', '3070bpr9893', '3070bpr9898', '3070bpr9892', '3070bpr9890', '3070bpr9889', '3070bpr9888', '3070bpr0276', '3070bpr9887', '3070bpr0036', '3070bpr0002', '3070bpr0184', '3070bpr0250', '3070bpr9956', '3070bpr9971', '3070bpr9955', '3070bpr9966', '3070bpr9963', '3070bpr9994', '3070bpr9993', '3070bpr0101', '3070bpr9946', '3070bpr9947', '3070bpr9948', '3070bpr9945', '3070bpr0040', '3070bpr9944', '3070bpr9942', '3070bpr0217', '3070bpr0218', '3070bpr0225', '3070bpr0224', '3070bpr0102', '3070bpr9943', '3070bpr9941', '3070bpr9940', '3070bpr9939', '3070bpr9938', '3070bpr0146', '3070bpr9937', '3070bpr9936', '3070bpr9935', '3070bpr9934', '3070bpr9933', '3070bpr0253', '3070bpr0255', '3070bpr0254', '3070bpr0035', '3070bpr9932', '3070bpr9931', '3070bpr9926', '3070bpr9930', '3070bpr9928', '3070bpr9929', '3070bpr9924', '3070bpr9927', '3070bpr9925', '3070bpr9923', '3070bpr9922', '3070bpr9918', '3070bpr9921', '3070bpr9920', '3070bpr9919', '3070bpr0174', '3070bpr0157', '3070bpr9998', '3070bpr9997', '3070bpr9996', '3070bpr9995', '3070bpr9917', '3070bpr9916', '3070bpr0165', '3070bpr0100', '3070bpr0048', '3070bpr0046', '3070bpr0223', '3070bpr0220', '3070bpr0219', '3070bpr0038', '3070bpr0228', '3070bpr0226', '3070bpr0148', '3070bpr0045', '3070bpr0227', '3070bpr9915', '3070bpr9914', '3070bpr9913', '3070bpr0099', '3070bpr9992', '3070bpr9991', '3070bpr9990', '3070bpr9989', '3070bpr9988', '3070bpr9987', '3070bpr9986', '3070bpr9985', '3070bpr9984', '3070bpr9983', '3070bpr9982', '3070bpr9981', '3070bpr9980', '3070bpr9979', '3070bpr9977', '3070bpr9974', '3070bpr9978', '3070bpr9850', '3070bpr9852', '3070bpr0004', '3070bpr0005', '3070bpr0214', '3070bpr0010', '3070bpr0011', '3070bpr0012', '3070bpr0013', '3070bpr0014', '3070bpr0015', '3070bpr0016', '3070bpr0017']",['3070a'],[],,['3070'],['55275'],"['112412', '30039', '3070', '3070b', '35403', '39727', '53836']",['3070b'],"['112412', '30039', '3070', '35403', '39727', '53836']",,Tiles,1,1,,
54383,Wedge Plate 6 x 3 Right,49,2006,2025,https://rebrickable.com/parts/54383/wedge-plate-6-x-3-right/,https://cdn.rebrickable.com/media/parts/elements/4282786.jpg,[],[],[],,['54383'],['718280'],['54383'],['54383'],['54383'],,Plates Angled,6,3,,
41770,Wedge Plate 4 x 2 Left,49,2001,2025,https://rebrickable.com/parts/41770/wedge-plate-4-x-2-left/,https://cdn.rebrickable.com/media/parts/elements/4161332.jpg,[],[],[],,['41770'],['44432'],"['41770', '63333']",['41770'],"['41770', '63333']",,Plates Angled,4,2,,
