part_num,part_name,part_cat_id,year_from,year_to,part_url,part_img_url,prints,molds,alternates,print_of,external_ids.BrickLink,external_ids.BrickOwl,external_ids.Brickset,external_ids.LDraw,external_ids.LEGO,external_ids.Peeron,category_name,dim1,dim2,dim3,bracket_info
2420,Plate 2 x 2 Corner,14,1987,2025,https://rebrickable.com/parts/2420/plate-2-x-2-corner/,https://cdn.rebrickable.com/media/parts/elements/242026.jpg,[],[],[],,['2420'],['45054'],"['2420', '63325']",['2420'],"['2420', '63325']",,Plates,2,2,,
3068b,Tile 2 x 2 with Groove,19,1974,2025,https://rebrickable.com/parts/3068b/tile-2-x-2-with-groove/,https://cdn.rebrickable.com/media/parts/elements/306826.jpg,"['3068bpr0236', '3068bpr0240', '3068bpr0163', '3068bpr0139', '3068bpr0364', '3068bpr0019', '3068bpr0058', '3068bpr0201', '3068bpr0095', '3068bpr0032', '3068bpr0076', '3068bpr0197', '3068bpr9978', '3068bpr0273', '3068bpr0138', '3068bpr0137', '3068bpr0030', '3068bpr0416', '3068bpr9407', '3068bpr0023', '3068bpr0029', '3068bpr0443', '3068bpr0059', '3068bpr0376', '3068bpr0050', '3068bpr0136', '3068bpr0142', '3068bpr0077', '3068bpr0368', '3068bpr0255', '3068bpr0036', '3068bpr0699', '3068bpr9990', '3068bpr0143', '3068bpr0353', '3068bpr0166', '3068bpr9881', '3068bpr0071', '3068bpr0031', '3068bpr9970', '3068bpr0433', '3068bpr0401', '3068bpr9955', '3068bpr9975', '3068bpr0167', '3068bpr0108', '3068bpr0021', '3068bpr0226', '3068bpr0075', '3068bpr0063', '3068bpr9973', '3068bpr0291', '3068bpr0247', '3068bpr0406', '3068bpr0356', '3068bpr0655', '3068bpr0181', '3068bpr0432', '3068bpr0590', '3068bpr0292', '3068bpr0049', '3068bpr9475', '3068bpr9939', '3068bpr0324', '3068bpr0144', '3068bpr9469', '3068bpr0325', '3068bpr0445', '3068bpr9344', '3068bpr0299', '3068bpr0331', '3068bpr0145', '3068bpr0354', '3068bpr0074', '3068bpr0037', '3068bpr0335', '3068bpr0073', '3068bpr0215', '3068bpr0334', '3068bpr0067', '3068bpr0378', '3068bpr0660', '3068bpr0321', '3068bpr0352', '3068bpr0064', '3068bpr9720', '3068bpr9428', '3068bpr0426', '3068bpr9966', '3068bpr0061', '3068bpr0086', '3068bpr0388', '3068bpr0434', '3068bpr9938', '3068bpr9962', '3068bpr0148', '3068bpr0187', '3068bpr0184', '3068bpr0044', '3068bpr9953', '3068bpr0131', '3068bpr0199', '3068bpr0172', '3068bpr9957', '3068bpr0444', '3068bpr0296', '3068bpr0186', '3068bpr9974', '3068bpr0189', '3068bpr0487', '3068bpr0337', '3068bpr0670', '3068bpr9346', '3068bpr0179', '3068bpr0276', '3068bpr0185', '3068bpr0087', '3068bpr9682', '3068bpr9681', '3068bpr0546', '3068bpr9673', '3068bpr9462', '3068bpr0105', '3068bpr0552', '3068bpr0326', '3068bpr0245', '3068bpr0344', '3068bpr0264', '3068bpr9740', '3068bpr0389', '3068bpr0666', '3068bpr9989', '3068bpr9998', '3068bpr0194', '3068bpr0068', '3068bpr9334', '3068bpr0375', '3068bpr9730', '3068bpr0417', '3068bpr0180', '3068bpr0360', '3068bpr0283', '3068bpr0116', '3068bpr0117', '3068bpr0284', '3068bpr0042', '3068bpr0285', '3068bpr0288', '3068bpr9971', '3068bpr9969', '3068bpr9960', '3068bpr9341', '3068bpr0113', '3068bpr9892', '3068bpr0359', '3068bpr0281', '3068bpr0494', '3068bpr0111', '3068bpr9920', '3068bpr9915', '3068bpr0680', '3068bpr9914', '3068bpr0170', '3068bpr0224', '3068bpr9947', '3068bpr0242', '3068bpr0658', '3068bpr9413', '3068bpr9412', '3068bpr0104', '3068bpr0582', '3068bpr9693', '3068bpr0664', '3068bpr9615', '3068bpr0168', '3068bpr0039', '3068bpr0040', '3068bpr0212', '3068bpr0427', '3068bpr9950', '3068bpr0080', '3068bpr9979', '3068bpr0115', '3068bpr0363', '3068bpr0308', '3068bpr0287', '3068bpr0350', '3068bpr0048', '3068bpr9289', '3068bpr0361', '3068bpr0241', '3068bpr0277', '3068bpr0246', '3068bpr9937', '3068bpr9436', '3068bpr0309', '3068bpr9739', '3068bpr9795', '3068bpr0211', '3068bpr9741', '3068bpr9619', '3068bpr9946', '3068bpr9742', '3068bpr0106', '3068bpr0066', '3068bpr0650', '3068bpr9926', '3068bpr0399', '3068bpr9883', '3068bpr9450', '3068bpr0497', '3068bpr0653', '3068bpr9910', '3068bpr9457', '3068bpr9921', '3068bpr9618', '3068bpr0396', '3068bpr0644', '3068bpr9919', '3068bpr9737', '3068bpr0398', '3068bpr9444', '3068bpr0397', '3068bpr0421', '3068bpr0486', '3068bpr9775', '3068bpr0366', '3068bpr0395', '3068bpr9770', '3068bpr9918', '3068bpr0164', '3068bpr9916', '3068bpr0678', '3068bpr9617', '3068bpr0683', '3068bpr9683', '3068bpr9982', '3068bpr0689', '3068bpr9764', '3068bpr0225', '3068bpr9988', '3068bpr9913', '3068bpr9716', '3068bpr0188', '3068bpr9908', '3068bpr0733', '3068bpr0320', '3068bpr0269', '3068bpr0367', '3068bpr9616', '3068bpr0289', '3068bpr0362', '3068bpr9743', '3068bpr9922', '3068bpr0092', '3068bpr0134', '3068bpr9906', '3068bpr0043', '3068bpr0099', '3068bpr9472', '3068bpr0539', '3068bpr0387', '3068bpr9394', '3068bpr0551', '3068bpr0687', '3068bpr9473', '3068bpr0173', '3068bpr0662', '3068bpr0646', '3068bpr0208', '3068bpr0157', '3068bpr0290', '3068bpr0420', '3068bpr0663', '3068bpr0210', '3068bpr0722', '3068bpr0393', '3068bpr9723', '3068bpr0336', '3068bpr9733', '3068bpr0082', '3068bpr0708', '3068bpr0096', '3068bpr9734', '3068bpr9347', '3068bpr9691', '3068bpr9393', '3068bpr0704', '3068bpr0706', '3068bpr0703', '3068bpr0705', '3068bpr9329', '3068bpr0206', '3068bpr0003', '3068bpr0135', '3068bpr0385', '3068bpr9343', '3068bpr0728', '3068bpr9685', '3068bpr0160', '3068bpr0078', '3068bpr0155', '3068bpr0018', '3068bpr9903', '3068bpr0231', '3068bpr0190', '3068bpr0045', '3068bpr0307', '3068bpr9340', '3068bpr9468', '3068bpr9961', '3068bpr9963', '3068bpr9964', '3068bpr9965', '3068bpr9967', '3068bpr9968', '3068bpr0297', '3068bpr0286', '3068bpr0725', '3068bpr0097', '3068bpr9452', '3068bpr9891', '3068bpr9890', '3068bpr0278', '3068bpr0041', '3068bpr0038', '3068bpr0279', '3068bpr9459', '3068bpr9456', '3068bpr9455', '3068bpr9443', '3068bpr9814', '3068bpr9917', '3068bpr0371', '3068bpr9445', '3068bpr0384', '3068bpr9911', '3068bpr9476', '3068bpr9813', '3068bpr0668', '3068bpr9812', '3068bpr9811', '3068bpr9474', '3068bpr9442', '3068bpr9441', '3068bpr9810', '3068bpr9440', '3068bpr9809', '3068bpr9808', '3068bpr9807', '3068bpr9806', '3068bpr9439', '3068bpr9805', '3068bpr9804', '3068bpr9802', '3068bpr9801', '3068bpr9799', '3068bpr9798', '3068bpr9803', '3068bpr0318', '3068bpr9800', '3068bpr9797', '3068bpr9796', '3068bpr9438', '3068bpr9437', '3068bpr0315', '3068bpr9435', '3068bpr0020', '3068bpr0314', '3068bpr9434', '3068bpr0374', '3068bpr0377', '3068bpr0661', '3068bpr0323', '3068bpr0295', '3068bpr0312', '3068bpr0302', '3068bpr0305', '3068bpr9433', '3068bpr9429', '3068bpr0659', '3068bpr0328', '3068bpr0342', '3068bpr9432', '3068bpr0333', '3068bpr0341', '3068bpr9467', '3068bpr0313', '3068bpr0311', '3068bpr0339', '3068bpr0327', '3068bpr0319', '3068bpr9431', '3068bpr0332', '3068bpr0338', '3068bpr9430', '3068bpr0345', '3068bpr9941', '3068bpr0340', '3068bpr0347', '3068bpr0343', '3068bpr0369', '3068bpr0379', '3068bpr0380', '3068bpr0381', '3068bpr0383', '3068bpr0394', '3068bpr0734', '3068bpr0404', '3068bpr0403', '3068bpr0310', '3068bpr0402', '3068bpr9993', '3068bpr0373', '3068bpr9995', '3068bpr9976', '3068bpr9991', '3068bpr0391', '3068bpr0409', '3068bpr0413', '3068bpr0407', '3068bpr0410', '3068bpr0411', '3068bpr0412', '3068bpr9987', '3068bpr9986', '3068bpr9985', '3068bpr9984', '3068bpr9983', '3068bpr0025', '3068bpr0414', '3068bpr0419', '3068bpr0418', '3068bpr0423', '3068bpr0422', '3068bpr9980', '3068bpr9977', '3068bpr0428', '3068bpr0069', '3068bpr0435', '3068bpr0438', '3068bpr0047', '3068bpr0056', '3068bpr0057', '3068bpr0065', '3068bpr0027', '3068bpr0026', '3068bpr0060', '3068bpr0052', '3068bpr0053', '3068bpr0439', '3068bpr9972', '3068bpr0072', '3068bpr0070', '3068bpr0062', '3068bpr0437', '3068bpr0430', '3068bpr0035', '3068bpr0553', '3068bpr9958', '3068bpr0329', '3068bpr0372', '3068bpr9999', '3068bpr9997', '3068bpr9996', '3068bpr0505', '3068bpr0671', '3068bpr0498', '3068bpr0462', '3068bpr0463', '3068bpr0464', '3068bpr0465', '3068bpr0466', '3068bpr0467', '3068bpr0468', '3068bpr0469', '3068bpr0470', '3068bpr0471', '3068bpr0472', '3068bpr0473', '3068bpr0474', '3068bpr0475', '3068bpr0476', '3068bpr0477', '3068bpr0478', '3068bpr0479', '3068bpr0480', '3068bpr0481', '3068bpr0482', '3068bpr0483', '3068bpr0484', '3068bpr0485', '3068bpr9912', '3068bpr9874', '3068bpr9863', '3068bpr9862', '3068bpr9404', '3068bpr0488', '3068bpr9865', '3068bpr0542', '3068bpr0541', '3068bpr0506', '3068bpr9449', '3068bpr9794', '3068bpr9793', '3068bpr9791', '3068bpr9792', '3068bpr9790', '3068bpr9789', '3068bpr9788', '3068bpr9787', '3068bpr9786', '3068bpr9785', '3068bpr9784', '3068bpr9783', '3068bpr9782', '3068bpr9781', '3068bpr9780', '3068bpr9779', '3068bpr9778', '3068bpr9777', '3068bpr9776', '3068bpr9774', '3068bpr9772', '3068bpr9771', '3068bpr9769', '3068bpr9768', '3068bpr9767', '3068bpr9766', '3068bpr9765', '3068bpr9763', '3068bpr9762', '3068bpr9773', '3068bpr9761', '3068bpr9760', '3068bpr9759', '3068bpr9758', '3068bpr9757', '3068bpr9756', '3068bpr9755', '3068bpr9754', '3068bpr9753', '3068bpr9752', '3068bpr9751', '3068bpr9750', '3068bpr9749', '3068bpr9748', '3068bpr9747', '3068bpr9746', '3068bpr0586', '3068bpr9715', '3068bpr9714', '3068bpr9713', '3068bpr9712', '3068bpr9711', '3068bpr9710', '3068bpr9709', '3068bpr9708', '3068bpr9707', '3068bpr9706', '3068bpr9705', '3068bpr9704', '3068bpr9703', '3068bpr9689', '3068bpr9694', '3068bpr9688', '3068bpr9687', '3068bpr9686', '3068bpr9690', '3068bpr9684', '3068bpr0587', '3068bpr0588', '3068bpr0608', '3068bpr0651', '3068bpr9614', '3068bpr9613', '3068bpr9612', '3068bpr9611', '3068bpr9609', '3068bpr9608', '3068bpr0665', '3068bpr9680', '3068bpr9679', '3068bpr9678', '3068bpr9677', '3068bpr9676', '3068bpr9675', '3068bpr9692', '3068bpr9674', '3068bpr9698', '3068bpr9856', '3068bpr9697', '3068bpr9702', '3068bpr9700', '3068bpr9701', '3068bpr9699', '3068bpr9696', '3068bpr9695', '3068bpr9672', '3068bpr9610', '3068bpr9607', '3068bpr9471', '3068bpr9485', '3068bpr9482', '3068bpr9671', '3068bpr9670', '3068bpr9669', '3068bpr9668', '3068bpr9667', '3068bpr9666', '3068bpr9665', '3068bpr9664', '3068bpr9663', '3068bpr9662', '3068bpr9661', '3068bpr9660', '3068bpr9659', '3068bpr9658', '3068bpr9657', '3068bpr9656', '3068bpr9655', '3068bpr9654', '3068bpr9653', '3068bpr9652', '3068bpr9651', '3068bpr9650', '3068bpr9649', '3068bpr9648', '3068bpr9647', '3068bpr9646', '3068bpr9645', '3068bpr9644', '3068bpr9643', '3068bpr9642', '3068bpr9641', '3068bpr9640', '3068bpr9470', '3068bpr9639', '3068bpr9638', '3068bpr9637', '3068bpr9636', '3068bpr9635', '3068bpr9466', '3068bpr9633', '3068bpr9632', '3068bpr9631', '3068bpr9630', '3068bpr9629', '3068bpr9628', '3068bpr9627', '3068bpr9626', '3068bpr9625', '3068bpr9624', '3068bpr9623', '3068bpr9622', '3068bpr9621', '3068bpr9620', '3068bpr9606', '3068bpr9605', '3068bpr9604', '3068bpr9603', '3068bpr9602', '3068bpr0584', '3068bpr9601', '3068bpr9600', '3068bpr9599', '3068bpr9598', '3068bpr9597', '3068bpr9596', '3068bpr9595', '3068bpr9594', '3068bpr9593', '3068bpr9592', '3068bpr9591', '3068bpr9590', '3068bpr9589', '3068bpr9588', '3068bpr9587', '3068bpr9586', '3068bpr9585', '3068bpr9584', '3068bpr9583', '3068bpr9582', '3068bpr9581', '3068bpr9580', '3068bpr9579', '3068bpr9578', '3068bpr9577', '3068bpr9576', '3068bpr9575', '3068bpr9574', '3068bpr9573', '3068bpr9572', '3068bpr9571', '3068bpr9570', '3068bpr9569', '3068bpr9568', '3068bpr9567', '3068bpr9566', '3068bpr9565', '3068bpr9564', '3068bpr9563', '3068bpr9562', '3068bpr9561', '3068bpr9560', '3068bpr9559', '3068bpr9558', '3068bpr9557', '3068bpr9556', '3068bpr9555', '3068bpr9554', '3068bpr9553', '3068bpr9552', '3068bpr9551', '3068bpr9550', '3068bpr9549', '3068bpr9548', '3068bpr9547', '3068bpr9546', '3068bpr9545', '3068bpr9544', '3068bpr9543', '3068bpr9542', '3068bpr9541', '3068bpr9540', '3068bpr9539', '3068bpr9538', '3068bpr9537', '3068bpr9536', '3068bpr9535', '3068bpr9534', '3068bpr9533', '3068bpr9530', '3068bpr9529', '3068bpr9528', '3068bpr9527', '3068bpr9526', '3068bpr9525', '3068bpr9524', '3068bpr9523', '3068bpr9522', '3068bpr9521', '3068bpr9520', '3068bpr9519', '3068bpr9518', '3068bpr9517', '3068bpr9516', '3068bpr9515', '3068bpr9514', '3068bpr9513', '3068bpr9512', '3068bpr9511', '3068bpr9510', '3068bpr9509', '3068bpr9508', '3068bpr9507', '3068bpr9506', '3068bpr9505', '3068bpr9504', '3068bpr9503', '3068bpr9502', '3068bpr9501', '3068bpr9500', '3068bpr9498', '3068bpr9494', '3068bpr9493', '3068bpr9491', '3068bpr9499', '3068bpr9497', '3068bpr9496', '3068bpr9495', '3068bpr9492', '3068bpr9490', '3068bpr9489', '3068bpr9484', '3068bpr0654', '3068bpr9483', '3068bpr9486', '3068bpr9465', '3068bpr0648', '3068bpr0621', '3068bpr9481', '3068bpr0637', '3068bpr0652', '3068bpr9454', '3068bpr9448', '3068bpr9480', '3068bpr9464', '3068bpr9451', '3068bpr9453', '3068bpr0606', '3068bpr0701', '3068bpr9447', '3068bpr9460', '3068bpr9321', '3068bpr0672', '3068bpr0674', '3068bpr0675', '3068bpr0685', '3068bpr0684', '3068bpr0682', '3068bpr0679', '3068bpr0694', '3068bpr0693', '3068bpr0690', '3068bpr0692', '3068bpr0697', '3068bpr0695', '3068bpr0696', '3068bpr0691', '3068bpr9422', '3068bpr9425', '3068bpr9424', '3068bpr9423', '3068bpr9421', '3068bpr9419', '3068bpr9420', '3068bpr9418', '3068bpr9417', '3068bpr9416', '3068bpr9415', '3068bpr9414', '3068bpr9411', '3068bpr9410', '3068bpr9409', '3068bpr9408', '3068bpr0677', '3068bpr0673', '3068bpr9403', '3068bpr9402', '3068bpr9401', '3068bpr0698', '3068bpr9400', '3068bpr9399', '3068bpr0702', '3068bpr9398', '3068bpr9397', '3068bpr9396', '3068bpr9395', '3068bpr0707', '3068bpr0709', '3068bpr9389', '3068bpr9391', '3068bpr9392', '3068bpr9390', '3068bpr0710', '3068bpr9387', '3068bpr9388', '3068bpr9377', '3068bpr9359', '3068bpr9380', '3068bpr9370', '3068bpr9366', '3068bpr0729', '3068bpr9358', '3068bpr9352', '3068bpr9381', '3068bpr9376', '3068bpr9363', '3068bpr9361', '3068bpr0724', '3068bpr9384', '3068bpr9375', '3068bpr9372', '3068bpr9368', '3068bpr9360', '3068bpr0719', '3068bpr9356', '3068bpr9328', '3068bpr9354', '3068bpr9348', '3068bpr9345', '3068bpr9634', '3068bpr9882', '3068bpr9880', '3068bpr9879', '3068bpr0109', '3068bpr0370', '3068bpr0124', '3068bpr9945', '3068bpr9878', '3068bpr0244', '3068bpr0543', '3068bpr9877', '3068bpr0544', '3068bpr9959', '3068bpr9876', '3068bpr0545', '3068bpr0268', '3068bpr0270', '3068bpr0267', '3068bpr0271', '3068bpr0330', '3068bpr9875', '3068bpr9872', '3068bpr2562', '3068bpr9873', '3068bpr9871', '3068bpr9870', '3068bpr0159', '3068bpr0219', '3068bpr0196', '3068bpr0365', '3068bpr0103', '3068bpr0002', '3068bpr0282', '3068bpr0243', '3068bpr0193', '3068bpr9869', '3068bpr9868', '3068bpr9867', '3068bpr0250', '3068bpr9866', '3068bpr0126', '3068bpr9738', '3068bpr0254', '3068bpr0249', '3068bpr0123', '3068bpr0252', '3068bpr9736', '3068bpr9951', '3068bpr0248', '3068bpr0253', '3068bpr0251', '3068bpr0024', '3068bpr9735', '3068bpr9992', '3068bpr9859', '3068bpr0161', '3068bpr9732', '3068bpr0195', '3068bpr9427', '3068bpr9731', '3068bpr0280', '3068bpr9729', '3068bpr9954', '3068bpr0446', '3068bpr9728', '3068bpr9727', '3068bpr9726', '3068bpr0237', '3068bpr0176', '3068bpr0102', '3068bpr0218', '3068bpr0222', '3068bpr0223', '3068bpr0549', '3068bpr0221', '3068bpr0220', '3068bpr9725', '3068bpr0010', '3068bpr0011', '3068bpr0012', '3068bpr0228', '3068bpr0229', '3068bpr0081', '3068bpr0548', '3068bpr9864', '3068bpr0266', '3068bpr0400', '3068bpr9724', '3068bpr0028', '3068bpr0127', '3068bpr0209', '3068bpr0274', '3068bpr0098', '3068bpr0275', '3068bpr0358', '3068bpr9722', '3068bpr0107', '3068bpr0009', '3068bpr0141', '3068bpr0239', '3068bpr0005', '3068bpr0022', '3068bpr9721', '3068bpr0316', '3068bpr0317', '3068bpr0322', '3068bpr9861', '3068bpr9860', '3068bpr9857', '3068bpr0351', '3068bpr0357', '3068bpr9858', '3068bpr0152', '3068bpr9854', '3068bpr9853', '3068bpr0262', '3068bpr0125', '3068bpr0129', '3068bpr0079', '3068bpr0154', '3068bpr9719', '3068bpr9718', '3068bpr9909', '3068bpr0415', '3068bpr0257', '3068bpr9717', '3068bpr0118', '3068bpr9907', '3068bpr0499', '3068bpr0258', '3068bpr0259', '3068bpr9904', '3068bpr0158', '3068bpr0217', '3068bpr0260', '3068bpr0006', '3068bpr0263', '3068bpr9905', '3068bpr0165', '3068bpr9852', '3068bpr0408', '3068bpr0390', '3068bpr9902', '3068bpr9851', '3068bpr0265', '3068bpr0191', '3068bpr0100', '3068bpr0298', '3068bpr9850', '3068bpr9981', '3068bpr0306', '3068bpr0293', '3068bpr9901', '3068bpr9900', '3068bpr9849', '3068bpr9848', '3068bpr0130', '3068bpr9478', '3068bpr0294', '3068bpr0128', '3068bpr0198', '3068bpr0001', '3068bpr0084', '3068bpr0149', '3068bpr9847', '3068bpr9899', '3068bpr0304', '3068bpr0303', '3068bpr0300', '3068bpr0153', '3068bpr9898', '3068bpr0083', '3068bpr9897', '3068bpr9896', '3068bpr9895', '3068bpr9894', '3068bpr9893', '3068bpr9855', '3068bpr9846', '3068bpr9845', '3068bpr9844', '3068bpr0647', '3068bpr9463', '3068bpr9949', '3068bpr9889', '3068bpr0156', '3068bpr0183', '3068bpr0203', '3068bpr9843', '3068bpr9887', '3068bpr9886', '3068bpr9885', '3068bpr9884', '3068bpr0493', '3068bpr0094', '3068bpr0101', '3068bpr0234', '3068bpr0424', '3068bpr0055', '3068bpr9842', '3068bpr9841', '3068bpr9840', '3068bpr0120', '3068bpr0150', '3068bpr0146', '3068bpr0425', '3068bpr9839', '3068bpr9956', '3068bpr0121', '3068bpr9834', '3068bpr0119', '3068bpr9994', '3068bpr9838', '3068bpr9837', '3068bpr9942', '3068bpr0091', '3068bpr0093', '3068bpr0114', '3068bpr0034', '3068bpr0151', '3068bpr0214', '3068bpr0213', '3068bpr0162', '3068bpr0169', '3068bpr9944', '3068bpr0200', '3068bpr0207', '3068bpr0085', '3068bpr0132', '3068bpr9479', '3068bpr0133', '3068bpr0382', '3068bpr0202', '3068bpr0348', '3068bpr0230', '3068bpr0346', '3068bpr0171', '3068bpr9948', '3068bpr0178', '3068bpr0238', '3068bpr0192', '3068bpr0232', '3068bpr9836', '3068bpr0261', '3068bpr0301', '3068bpr0272', '3068bpr9488', '3068bpr0090', '3068bpr0436', '3068bpr0054', '3068bpr0008', '3068bpr0233', '3068bpr9940', '3068bpr0089', '3068bpr0182', '3068bpr9835', '3068bpr9833', '3068bpr0177', '3068bpr9446', '3068bpr0235', '3068bpr0017', '3068bpr9952', '3068bpr0033', '3068bpr0112', '3068bpr0205', '3068bpr0386', '3068bpr0110', '3068bpr0392', '3068bpr0216', '3068bpr0175', '3068bpr0140', '3068bpr9943', '3068bpr0051', '3068bpr0174', '3068bpr0007', '3068bpr0004', '3068bpr0204', '3068bpr9832', '3068bpr9461', '3068bpr9831', '3068bpr9830', '3068bpr0014', '3068bpr0013', '3068bpr0015', '3068bpr0016', '3068bpr0669', '3068bpr9888', '3068bpr9487', '3068bpr9829', '3068bpr9828', '3068bpr9818', '3068bpr9824', '3068bpr9477', '3068bpr9827', '3068bpr9825', '3068bpr9823', '3068bpr9822', '3068bpr9821', '3068bpr9820', '3068bpr0256', '3068bpr9322', '3068bpr9458', '3068bpr9826', '3068bpr9819', '3068bpr9406', '3068bpr9405', '3068bpr9817', '3068bpr9815', '3068bpr0405', '3068bpr9745', '3068bpr9744', '3068bpr9816', '3068bpr9936', '3068bpr9935', '3068bpr9934', '3068bpr9933', '3068bpr9932', '3068bpr9931', '3068bpr9930', '3068bpr9929', '3068bpr9928', '3068bpr9925', '3068bpr9924', '3068bpr9923', '3068bpr9927', '3068bpr0349', '3068bpr9302', '3068bpr9301', '3068bpr9299', '3068bpr9298', '3068bpr9297', '3068bpr9295', '3068bpr9294', '3068bpr9290', '3068bpr9291', '3068bpr9342', '3068bpr9339', '3068bpr9338', '3068bpr9337', '3068bpr9336', '3068bpr9335', '3068bpr9333', '3068bpr9332', '3068bpr9331', '3068bpr9330', '3068bpr9323', '3068bpr9319', '3068bpr9318', '3068bpr9316', '3068bpr9320', '3068bpr9349', '3068bpr9350', '3068bpr9317', '3068bpr9312', '3068bpr9327', '3068bpr9324', '3068bpr9314', '3068bpr9315', '3068bpr9313', '3068bpr9311', '3068bpr9309', '3068bpr9310', '3068bpr9308', '3068bpr9307', '3068bpr9306', '3068bpr9305', '3068bpr9304', '3068bpr9303', '3068bpr9369', '3068bpr9367', '3068bpr9426', '3068bpr9531', '3068bpr9532', '3068bpr0122', '3068bpr0147', '3068bpr9288', '3068bpr9296']",['3068a'],[],,['3068'],['462122'],"['1136', '3068', '63327', '78814']",['3068b'],"['1136', '3068', '63327', '78814']",,Tiles,2,2,,
3034,Plate 2 x 8,14,1961,2025,https://rebrickable.com/parts/3034/plate-2-x-8/,https://cdn.rebrickable.com/media/parts/elements/303426.jpg,['3034pr0001'],['3034a'],['3738'],,['3034'],['165861'],['3034'],['3034'],['3034'],,Plates,2,8,,
3021,Plate 2 x 3,14,1962,2025,https://rebrickable.com/parts/3021/plate-2-x-3/,https://cdn.rebrickable.com/media/parts/elements/302126.jpg,[],[],[],,['3021'],['960521'],['3021'],['3021'],['3021'],,Plates,2,3,,
4081b,"Plate Special 1 x 1 with Clip Light, Bar Hole [Thick Ring]",9,1984,2025,https://rebrickable.com/parts/4081b/plate-special-1-x-1-with-clip-light-bar-hole-thick-ring/,https://cdn.rebrickable.com/media/parts/elements/408126.jpg,[],[],['4081a'],,['4081b'],['194287'],"['4018', '4081', '41632']",['4081b'],"['4081', '41632']",,Plates Special,1,1,,Thick Ring
3666,Plate 1 x 6,14,1977,2025,https://rebrickable.com/parts/3666/plate-1-x-6/,https://cdn.rebrickable.com/media/parts/elements/366626.jpg,"['3666pr0001', '3666pr0002', '3666pr0003', '3666pr0004']",[],[],,['3666'],['804561'],['3666'],['3666'],['3666'],,Plates,1,6,,
3795,Plate 2 x 6,14,1978,2025,https://rebrickable.com/parts/3795/plate-2-x-6/,https://cdn.rebrickable.com/media/parts/elements/379526.jpg,[],['3795a'],['32001'],,['3795'],['735504'],['3795'],['3795'],['3795'],,Plates,2,6,,
59900,Cone 1 x 1 [Top Groove],20,2006,2025,https://rebrickable.com/parts/59900/cone-1-x-1-top-groove/,https://cdn.rebrickable.com/media/parts/elements/4529236.jpg,['59900pr0001'],['4589'],[],,['4589b'],['583545'],"['15551', '28701', '55525', '59900', '64288']",['59900'],"['15551', '28701', '55525', '59900', '64288']",,Bricks Round and Cones,1,1,,Top Groove
2555,Tile Special 1 x 1 with Clip and Straight Tips,15,1989,2017,https://rebrickable.com/parts/2555/tile-special-1-x-1-with-clip-and-straight-tips/,https://cdn.rebrickable.com/media/parts/elements/255526.jpg,[],"['15712', '12825', '93794']",[],,['2555'],['369885'],['2555'],['2555'],['2555'],,Tiles Special,1,1,,
60849,Equipment Hose Nozzle / Gun with Side String Hole Simplified,27,2007,2025,https://rebrickable.com/parts/60849/equipment-hose-nozzle-gun-with-side-string-hole-simplified/,https://cdn.rebrickable.com/media/parts/elements/4514195.jpg,[],['58367'],[],,['60849'],"['629892', '683977']","['60849', '64769']",['60849'],"['60849', '64769']",,Minifig Accessories,,,,
2444,Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs],9,1987,2015,https://rebrickable.com/parts/2444/plate-special-2-x-2-with-1-pin-hole-split-underside-ribs/,https://cdn.rebrickable.com/media/parts/elements/244426.jpg,[],['10247'],[],,['2444'],['311712'],['2444'],['2444'],['2444'],,Plates Special,2,2,,Split Underside Ribs
2654,Plate Round 2 x 2 with Rounded Bottom [Boat Stud],21,1991,2025,https://rebrickable.com/parts/2654/plate-round-2-x-2-with-rounded-bottom-boat-stud/,https://cdn.rebrickable.com/media/parts/elements/265426.jpg,"['2654pr0002', '2654pr0001', '2654pr0014', '2654pr0011', '2654pr9999', '2654pr0013', '2654pr0023', '2654pr0017', '2654pr0022', '2654pr0007', '2654pr0029', '2654pr0004', '2654pr0003', '2654pr0012', '2654pr0016', '2654pr0026', '2654pr0027', '2654pr0025', '2654pr9997', '2654pr9998', '2654pr9996', '2654pr0032', '2654pr0009', '2654pr0030', '2654pr0031', '2654pr0033', '2654pr0028', '2654pr0015', '2654pr0019', '2654pr0006', '2654pr0008', '2654pr0005', '2654pr0010', '2654pr0034']",[],[],,['2654'],['243161'],"['2654', '28558', '54196', '93791']",['2654a'],"['2654', '28558', '54196', '93791']",,Plates Round Curved and Dishes,2,2,,Boat Stud
2780,Technic Pin with Friction Ridges Lengthwise and Center Slots,53,1990,2023,https://rebrickable.com/parts/2780/technic-pin-with-friction-ridges-lengthwise-and-center-slots/,https://cdn.rebrickable.com/media/parts/elements/4121715.jpg,[],"['61332', '4459']",['3673'],,['2780'],['33899'],['2780'],['2780'],['2780'],,Technic Pins,,,,
41769,Wedge Plate 4 x 2 Right,49,2001,2025,https://rebrickable.com/parts/41769/wedge-plate-4-x-2-right/,https://cdn.rebrickable.com/media/parts/elements/4160869.jpg,[],[],[],,['41769'],['886867'],"['41769', '63330']",['41769'],"['41769', '63330']",,Plates Angled,4,2,,
